Rainfall,Humidity3pm,Pressure9am,RainToday,RainTomorrow
0.0,21.0,,No,No
0.0,56.0,1017.8,No,No
0.0,34.0,1015.0,No,Yes
0.0,34.0,1024.7,No,No
83.6,85.0,1020.9,Yes,Yes
10.2,49.0,1017.2,Yes,No
0.0,40.0,1021.6,No,No
0.0,60.0,1027.2,No,No
0.4,56.0,1010.8,No,No
0.0,54.0,1014.5,No,No
1.6,100.0,1012.7,Yes,No
13.2,91.0,1018.4,Yes,Yes
0.0,62.0,1019.1,No,No
0.0,26.0,1020.5,No,No
10.8,58.0,1028.9,Yes,No
0.0,46.0,1011.5,No,No
0.0,21.0,1013.3,No,No
0.2,68.0,1022.4,No,No
0.0,49.0,1012.1,No,No
0.0,45.0,1025.4,No,No
0.0,57.0,1012.7,No,Yes
0.0,39.0,1010.7,No,No
1.6,56.0,1028.4,Yes,No
0.0,41.0,,No,No
0.0,36.0,1023.4,No,No
0.0,57.0,1013.6,No,No
0.0,19.0,1014.9,No,No
7.0,70.0,1014.6,Yes,No
0.0,33.0,1012.6,No,No
0.4,63.0,1028.5,No,No
0.0,16.0,1010.9,No,No
0.0,47.0,1020.8,No,No
0.0,56.0,1025.5,No,No
0.0,27.0,1022.4,No,No
0.4,55.0,1017.4,No,No
0.6,50.0,1014.5,No,No
0.2,30.0,1012.1,No,Yes
0.6,74.0,1024.5,No,No
0.0,49.0,1023.9,No,No
0.2,51.0,1027.7,No,No
0.0,44.0,1025.4,No,No
0.0,46.0,1024.0,No,No
0.0,53.0,1019.3,No,Yes
0.0,,1016.8,No,No
0.0,36.0,1031.1,No,No
0.0,27.0,1023.2,No,No
0.0,12.0,1007.4,No,No
0.0,68.0,1010.9,No,No
0.0,36.0,,No,No
0.0,25.0,1030.3,No,No
0.0,58.0,1020.5,No,No
0.0,55.0,1010.2,No,No
0.0,55.0,1024.2,No,No
12.6,67.0,1007.7,Yes,Yes
0.8,58.0,1014.5,No,Yes
0.0,22.0,1013.2,No,No
0.0,70.0,1018.4,No,No
2.8,78.0,1027.3,Yes,No
0.0,43.0,1029.0,No,No
0.0,60.0,1019.6,No,No
18.4,48.0,1014.7,Yes,No
0.0,44.0,1011.3,No,No
0.0,32.0,,No,Yes
0.0,21.0,1014.7,No,No
0.4,63.0,1025.1,No,No
4.0,45.0,1010.8,Yes,No
0.0,66.0,1015.0,No,No
0.0,36.0,,No,No
0.0,19.0,1012.4,No,No
0.0,41.0,1011.8,No,No
0.0,29.0,1024.9,No,No
3.2,85.0,1018.4,Yes,No
0.0,96.0,,No,No
0.0,,,No,
0.2,53.0,1011.5,No,Yes
0.6,41.0,1013.8,No,
0.0,69.0,1016.7,No,No
0.0,69.0,1022.6,No,No
4.4,86.0,1028.6,Yes,Yes
2.0,84.0,,Yes,No
0.0,33.0,1021.4,No,No
0.4,64.0,1024.8,No,No
0.0,37.0,1030.1,No,No
0.0,40.0,1010.9,No,No
0.0,32.0,1018.5,No,No
0.0,16.0,,No,No
0.0,61.0,1021.2,No,No
0.0,51.0,1022.5,No,No
0.0,56.0,1018.1,No,Yes
0.0,21.0,1012.2,No,No
0.0,37.0,1004.6,No,No
0.0,67.0,,No,No
0.0,28.0,1026.7,No,No
0.0,42.0,1017.0,No,No
,61.0,,,No
0.0,53.0,1015.9,No,Yes
0.0,80.0,1012.3,No,No
0.8,52.0,1026.6,No,No
0.0,86.0,1021.2,No,Yes
30.4,42.0,1014.5,Yes,No
0.2,52.0,1014.5,No,No
0.2,,1014.9,No,No
0.0,,1016.0,No,Yes
0.0,33.0,1031.4,No,No
0.0,54.0,1017.6,No,No
27.8,73.0,1025.0,Yes,Yes
0.0,17.0,1014.5,No,No
0.0,35.0,1009.8,No,No
0.0,36.0,1026.7,No,No
0.0,33.0,1019.2,No,No
0.0,58.0,1010.8,No,No
0.0,38.0,1013.5,No,No
1.2,59.0,1023.8,Yes,No
0.8,69.0,1012.9,No,Yes
0.0,70.0,1033.8,No,No
0.0,46.0,1032.0,No,No
0.0,85.0,,No,No
0.0,53.0,1027.6,No,No
0.0,75.0,1021.2,No,Yes
,,,,
4.2,98.0,,Yes,Yes
0.0,43.0,1008.1,No,No
0.0,31.0,1019.9,No,No
0.0,48.0,1028.9,No,No
0.0,,,No,No
0.0,59.0,1024.4,No,No
0.0,22.0,,No,No
0.0,56.0,1027.1,No,No
0.0,55.0,1011.1,No,No
0.0,64.0,1021.7,No,Yes
2.8,61.0,1022.3,Yes,No
2.0,60.0,1013.0,Yes,No
23.8,91.0,1016.7,Yes,Yes
0.2,32.0,1012.8,No,No
0.0,,1019.8,No,No
,50.0,1020.2,,No
0.0,12.0,1020.3,No,No
1.4,,1025.3,Yes,No
0.0,60.0,1024.7,No,No
5.4,58.0,1024.5,Yes,No
0.0,81.0,1020.8,No,Yes
0.0,45.0,1035.0,No,No
0.0,74.0,,No,Yes
0.0,12.0,1019.3,No,No
0.0,63.0,1016.8,No,No
0.0,57.0,1026.8,No,No
0.4,30.0,,No,No
0.2,57.0,1024.9,No,No
0.0,22.0,1015.9,No,No
17.2,92.0,1004.6,Yes,Yes
2.2,48.0,1010.2,Yes,No
0.0,55.0,1025.3,No,No
0.0,20.0,,No,No
1.0,45.0,1019.5,No,No
0.0,68.0,1024.8,No,Yes
0.2,87.0,1022.5,No,Yes
0.0,51.0,1028.1,No,No
0.0,53.0,1019.8,No,No
0.0,40.0,1021.8,No,No
0.0,47.0,1021.7,No,Yes
0.0,29.0,1008.7,No,No
13.0,64.0,1013.7,Yes,No
0.0,51.0,1021.7,No,No
0.0,54.0,1013.8,No,Yes
0.0,55.0,1013.5,No,
0.0,43.0,,No,No
0.0,37.0,,No,No
1.8,55.0,1013.2,Yes,Yes
11.8,50.0,1008.1,Yes,Yes
8.2,39.0,1019.9,Yes,No
0.0,52.0,1028.4,No,No
0.0,10.0,1015.8,No,No
0.0,59.0,,No,No
0.0,80.0,1018.7,No,Yes
0.0,33.0,1013.3,No,No
0.0,16.0,1024.0,No,No
10.6,58.0,1002.0,Yes,No
0.0,42.0,1024.0,No,No
0.0,32.0,1023.0,No,No
0.0,,,No,No
0.0,36.0,1028.4,No,No
0.0,60.0,,No,No
0.0,34.0,1024.3,No,No
5.8,56.0,,Yes,No
0.0,,1008.1,No,No
0.8,37.0,1018.0,No,No
0.0,44.0,,No,No
0.0,43.0,1012.6,No,No
0.0,15.0,1019.2,No,No
0.0,41.0,1018.6,No,No
0.0,55.0,1020.4,No,No
0.0,11.0,,No,No
0.0,60.0,1018.6,No,No
0.0,49.0,,No,No
0.0,62.0,1026.6,No,No
0.0,41.0,1014.8,No,No
9.2,98.0,,Yes,Yes
0.0,8.0,1021.2,No,No
6.0,47.0,,Yes,No
0.8,46.0,1011.6,No,No
0.0,42.0,1017.3,No,No
0.0,63.0,1020.8,No,No
0.0,51.0,1022.1,No,No
0.0,29.0,1011.2,No,Yes
0.0,65.0,1005.9,No,Yes
7.2,63.0,1014.0,Yes,Yes
0.0,45.0,1011.5,No,No
0.0,67.0,1022.2,No,No
0.0,31.0,1019.7,No,No
0.0,41.0,1025.5,No,No
14.6,68.0,1001.8,Yes,Yes
1.6,,,Yes,Yes
0.0,49.0,1021.1,No,No
0.6,63.0,1018.7,No,Yes
0.0,60.0,1029.8,No,No
1.0,73.0,1016.5,No,No
9.4,64.0,1011.1,Yes,Yes
16.4,,,Yes,Yes
0.0,36.0,1021.4,No,No
0.0,15.0,1013.7,No,No
3.4,76.0,1016.9,Yes,Yes
1.8,70.0,1018.4,Yes,Yes
0.0,68.0,1014.6,No,No
,64.0,1024.4,,
4.0,39.0,1009.4,Yes,No
0.0,27.0,1012.9,No,No
0.2,58.0,1020.7,No,No
0.0,25.0,1003.5,No,No
0.0,14.0,1026.0,No,No
0.0,27.0,1006.0,No,No
0.0,29.0,1020.4,No,No
84.2,100.0,1006.7,Yes,Yes
0.0,40.0,1007.8,No,No
0.0,28.0,1016.9,No,No
8.0,87.0,1025.9,Yes,Yes
0.0,56.0,1019.9,No,No
0.0,36.0,1019.6,No,No
0.0,54.0,1010.3,No,Yes
58.6,65.0,1008.1,Yes,Yes
0.1,60.0,,No,No
0.0,29.0,1019.2,No,No
4.8,82.0,1015.9,Yes,No
0.0,57.0,1017.7,No,No
0.6,66.0,,No,No
3.4,50.0,1011.4,Yes,No
0.0,52.0,1028.2,No,No
0.0,56.0,1021.4,No,No
0.8,48.0,1015.7,No,No
0.0,22.0,1022.3,No,No
0.0,13.0,1015.4,No,No
0.0,47.0,1019.4,No,No
0.2,73.0,1023.5,No,No
0.2,39.0,1024.2,No,No
0.0,53.0,,No,
5.2,53.0,1022.9,Yes,Yes
0.0,65.0,,No,No
0.0,24.0,1018.9,No,No
,77.0,1009.0,,Yes
0.0,13.0,1013.8,No,No
0.2,37.0,,No,Yes
,,,,
6.6,74.0,1026.2,Yes,No
0.0,40.0,1013.8,No,No
0.0,30.0,1001.8,No,Yes
0.2,93.0,1021.6,No,No
3.6,25.0,1010.2,Yes,No
0.0,17.0,1016.7,No,No
0.0,10.0,,No,No
2.2,64.0,1013.6,Yes,Yes
0.0,40.0,1012.7,No,No
4.6,66.0,1006.0,Yes,No
0.0,52.0,1017.8,No,No
0.0,59.0,1024.8,No,No
0.2,33.0,1017.2,No,
0.0,41.0,1019.4,No,No
0.0,59.0,1013.9,No,No
0.0,30.0,1017.5,No,No
0.2,29.0,1016.0,No,No
,42.0,1019.7,,Yes
0.0,17.0,,No,No
0.0,63.0,1017.4,No,No
0.0,56.0,1007.4,No,Yes
0.4,59.0,1024.6,No,No
0.0,52.0,1024.0,No,No
0.0,27.0,1022.3,No,No
0.0,19.0,1014.6,No,No
0.0,23.0,1023.1,No,No
0.0,35.0,,No,No
0.0,48.0,1028.2,No,No
5.0,50.0,1012.4,Yes,No
0.4,56.0,1018.7,No,No
0.6,54.0,1008.4,No,Yes
2.8,59.0,1012.8,Yes,No
0.0,26.0,1018.9,No,No
0.0,29.0,,No,No
0.0,54.0,1026.3,No,No
11.6,65.0,1010.0,Yes,Yes
0.0,41.0,,No,No
0.2,82.0,1024.7,No,No
0.6,49.0,1022.0,No,No
0.4,7.0,1013.5,No,No
0.0,21.0,1007.6,No,No
17.8,78.0,1022.8,Yes,No
0.0,53.0,1026.1,No,No
0.8,37.0,1017.2,No,Yes
0.2,64.0,1007.7,No,No
0.0,38.0,,No,No
0.0,93.0,1026.8,No,No
0.0,51.0,1026.7,No,No
0.4,83.0,1021.1,No,No
4.2,87.0,1022.4,Yes,Yes
0.0,54.0,1009.3,No,No
0.0,64.0,997.6,No,Yes
0.0,64.0,1020.7,No,Yes
0.0,44.0,1020.6,No,Yes
0.0,54.0,1019.0,No,No
0.0,56.0,,No,No
0.0,47.0,1014.1,No,No
0.0,31.0,1022.8,No,No
0.6,57.0,1022.6,No,No
0.2,56.0,1028.2,No,No
0.0,57.0,1028.4,No,No
0.0,31.0,1018.0,No,No
0.0,28.0,1019.1,No,No
9.0,79.0,1006.9,Yes,Yes
0.0,22.0,,No,No
0.0,24.0,1019.3,No,No
0.0,26.0,1026.0,No,No
0.0,41.0,1012.2,No,No
3.4,77.0,1017.5,Yes,No
0.0,67.0,1011.4,No,Yes
0.6,49.0,1016.5,No,Yes
22.0,89.0,,Yes,Yes
0.0,42.0,1015.4,No,No
0.0,37.0,1008.2,No,No
0.0,60.0,1019.5,No,No
0.0,69.0,1020.0,No,Yes
0.2,67.0,1016.8,No,Yes
0.2,35.0,,No,No
1.8,44.0,1013.3,Yes,No
0.0,59.0,1019.2,No,No
0.0,37.0,,No,No
3.8,54.0,1013.0,Yes,No
1.2,85.0,1003.6,Yes,Yes
0.0,37.0,1021.1,No,No
0.0,55.0,1029.6,No,No
0.0,59.0,1013.5,No,No
0.6,36.0,998.9,No,No
0.0,,,No,Yes
0.0,26.0,1015.9,No,No
3.4,59.0,1026.8,Yes,Yes
0.0,27.0,1022.3,No,No
0.0,34.0,1020.5,No,No
0.0,42.0,1021.0,No,No
0.0,55.0,1021.0,No,No
,59.0,1024.8,,
3.4,61.0,1030.4,Yes,No
1.4,79.0,1029.6,Yes,Yes
62.2,75.0,1013.8,Yes,No
9.6,63.0,1007.0,Yes,Yes
0.4,,,No,No
42.0,,,Yes,No
0.2,40.0,1009.1,No,No
0.0,63.0,1012.9,No,No
0.0,52.0,1015.7,No,No
0.6,58.0,1005.9,No,No
0.0,29.0,1016.2,No,Yes
0.0,30.0,,No,No
0.6,67.0,1023.3,No,No
0.0,51.0,1008.6,No,Yes
1.2,56.0,1023.2,Yes,No
0.0,38.0,1014.7,No,No
0.0,53.0,1021.1,No,No
0.0,74.0,,No,No
0.0,41.0,1017.8,No,No
0.0,97.0,1004.6,No,Yes
0.0,44.0,1020.4,No,No
0.0,28.0,1014.8,No,No
70.4,63.0,1011.9,Yes,No
17.0,85.0,1005.5,Yes,Yes
0.4,68.0,,No,No
0.0,40.0,,No,No
0.0,68.0,1029.3,No,No
0.0,15.0,1008.4,No,No
18.4,42.0,1013.1,Yes,No
0.0,28.0,1019.4,No,No
1.4,92.0,1022.2,Yes,Yes
0.0,52.0,1019.1,No,No
0.0,57.0,1025.6,No,No
0.0,36.0,1021.6,No,No
7.2,58.0,1017.4,Yes,No
0.0,37.0,1019.3,No,No
0.0,72.0,1009.4,No,Yes
0.0,70.0,1019.5,No,Yes
0.0,75.0,1024.5,No,No
0.0,30.0,1011.0,No,No
1.4,70.0,,Yes,No
13.2,73.0,,Yes,Yes
2.8,39.0,1012.5,Yes,No
18.2,66.0,1010.9,Yes,No
0.0,15.0,1021.7,No,No
0.2,56.0,1031.3,No,No
0.0,77.0,1013.3,No,Yes
0.0,70.0,1012.0,No,Yes
1.8,78.0,1007.8,Yes,Yes
0.0,38.0,1013.9,No,No
0.0,,,No,No
5.2,72.0,1002.8,Yes,No
5.0,50.0,1019.9,Yes,No
6.6,59.0,1004.9,Yes,Yes
0.0,91.0,,No,Yes
0.0,47.0,1028.2,No,No
0.0,41.0,1013.5,No,No
0.0,60.0,1012.7,No,Yes
0.0,68.0,1017.3,No,No
8.8,74.0,,Yes,Yes
0.1,77.0,1015.0,No,Yes
0.0,74.0,1025.5,No,No
0.2,75.0,1023.5,No,No
,,,,
2.6,93.0,,Yes,Yes
0.0,60.0,1017.7,No,No
0.0,22.0,1025.7,No,No
8.0,87.0,1011.0,Yes,Yes
10.4,78.0,1020.8,Yes,Yes
2.4,49.0,1030.9,Yes,No
0.2,44.0,1017.2,No,No
3.2,57.0,1017.9,Yes,No
0.0,50.0,1012.5,No,No
0.0,60.0,1015.6,No,No
0.0,25.0,1009.0,No,No
0.0,62.0,1021.1,No,No
0.0,66.0,1011.0,No,No
0.0,,1010.3,No,No
0.0,58.0,1015.5,No,No
0.0,58.0,1012.8,No,No
1.0,95.0,1011.4,No,Yes
0.0,54.0,1015.6,No,No
0.0,91.0,1015.9,No,Yes
0.0,36.0,1022.3,No,No
0.0,42.0,1005.9,No,No
0.0,64.0,1016.1,No,No
0.0,32.0,1020.0,No,No
0.2,65.0,,No,Yes
0.0,13.0,1016.9,No,No
0.0,82.0,1014.4,No,Yes
0.0,57.0,1029.4,No,No
0.0,60.0,1018.7,No,Yes
0.0,33.0,1018.8,No,No
0.0,65.0,1012.4,No,No
0.0,43.0,1017.8,No,No
0.0,24.0,1015.7,No,No
0.0,47.0,1024.9,No,No
0.0,69.0,1018.4,No,No
0.0,50.0,1022.0,No,Yes
1.2,56.0,1012.8,Yes,Yes
,55.0,1014.7,,No
17.2,63.0,1026.0,Yes,Yes
0.0,65.0,1025.4,No,No
0.0,34.0,1021.4,No,No
0.0,11.0,1014.2,No,No
1.0,38.0,1018.7,No,No
33.6,60.0,1013.2,Yes,No
19.6,77.0,1025.1,Yes,Yes
0.0,55.0,,No,No
0.0,76.0,1006.8,No,Yes
18.2,86.0,,Yes,Yes
0.0,53.0,1013.6,No,No
0.0,47.0,1019.7,No,No
0.0,12.0,1016.0,No,No
0.0,50.0,1024.6,No,No
0.0,57.0,1017.4,No,No
0.2,14.0,1015.1,No,No
0.0,40.0,1009.0,No,Yes
0.4,45.0,1024.8,No,No
0.4,53.0,1020.1,No,No
0.0,50.0,1024.7,No,No
0.0,64.0,1030.0,No,No
0.2,44.0,1019.0,No,No
0.0,41.0,1033.7,No,
0.0,66.0,1022.6,No,No
0.0,18.0,1014.1,No,No
2.4,68.0,1016.9,Yes,No
0.0,36.0,1015.1,No,Yes
0.4,37.0,1018.5,No,No
0.0,64.0,1011.5,No,Yes
5.8,52.0,1011.6,Yes,Yes
0.0,39.0,1013.3,No,No
0.0,14.0,1022.3,No,No
0.0,36.0,1031.1,No,No
0.0,27.0,1013.8,No,No
0.4,86.0,1032.2,No,No
0.0,56.0,1019.3,No,No
0.2,48.0,1023.7,No,No
2.2,74.0,1031.6,Yes,No
0.0,,1027.4,No,No
0.0,10.0,1014.2,No,No
2.0,,1006.5,Yes,Yes
0.0,52.0,1019.8,No,No
0.0,58.0,1028.6,No,No
22.2,93.0,,Yes,No
0.0,39.0,1023.4,No,No
0.0,16.0,1018.0,No,No
0.2,57.0,1024.2,No,No
0.4,72.0,1019.7,No,No
0.0,70.0,1021.8,No,No
4.8,47.0,1005.9,Yes,No
0.2,38.0,1018.7,No,No
0.6,55.0,1005.4,No,No
4.4,47.0,1009.6,Yes,No
0.0,63.0,1016.4,No,No
0.0,70.0,1023.3,No,No
0.0,59.0,1008.9,No,No
24.4,93.0,1019.0,Yes,Yes
0.0,47.0,,No,Yes
0.0,30.0,1021.3,No,No
0.2,70.0,1016.3,No,No
0.2,53.0,1021.1,No,No
0.0,57.0,1007.3,No,No
0.0,36.0,1009.1,No,No
0.0,62.0,1012.7,No,No
0.0,41.0,1022.4,No,No
0.0,56.0,1014.1,No,No
0.0,32.0,,No,No
0.0,23.0,1028.6,No,No
0.0,41.0,1025.3,No,
0.0,35.0,1018.4,No,No
0.0,41.0,1027.5,No,No
0.0,74.0,1003.8,No,No
0.0,60.0,1022.9,No,No
0.0,62.0,1014.4,No,No
0.0,21.0,1012.5,No,No
0.0,23.0,1016.3,No,No
0.0,78.0,1003.3,No,Yes
0.0,49.0,1020.2,No,No
13.2,90.0,1008.4,Yes,Yes
0.0,26.0,1013.1,No,No
0.0,31.0,1008.2,No,No
0.2,30.0,1013.2,No,No
0.4,52.0,1025.6,No,No
1.4,58.0,1024.8,Yes,No
0.0,33.0,1024.7,No,No
4.4,69.0,1017.8,Yes,No
0.0,,1020.7,No,No
0.0,47.0,1020.2,No,Yes
0.0,24.0,,No,No
0.0,38.0,1021.1,No,No
5.6,53.0,1019.9,Yes,
0.0,36.0,,No,No
0.0,15.0,1016.4,No,No
6.8,68.0,1016.8,Yes,Yes
0.0,39.0,1011.5,No,No
,58.0,1004.2,,Yes
1.0,64.0,1007.0,No,Yes
0.0,40.0,,No,No
0.0,65.0,1022.2,No,No
0.0,83.0,1011.7,No,No
0.0,47.0,1007.1,No,No
0.0,18.0,1011.9,No,No
0.0,51.0,1023.6,No,Yes
16.4,52.0,1006.5,Yes,No
0.0,8.0,1019.9,No,No
5.4,61.0,1018.6,Yes,No
0.0,49.0,1033.4,No,No
0.4,97.0,,No,No
2.0,94.0,1009.0,Yes,Yes
0.0,9.0,1009.0,No,No
0.0,,1012.8,No,No
0.4,66.0,1022.1,No,No
0.0,27.0,1014.6,No,No
,24.0,1011.1,,Yes
0.0,47.0,1010.0,No,No
0.0,60.0,,No,No
0.0,45.0,,No,No
0.0,32.0,1023.7,No,No
0.0,40.0,1013.9,No,No
0.0,58.0,1017.2,No,No
,51.0,1022.1,,
1.2,71.0,1011.1,Yes,No
0.0,24.0,1027.3,No,No
0.2,73.0,1005.8,No,Yes
15.2,50.0,1015.7,Yes,No
,65.0,1017.5,,No
0.0,99.0,1016.0,No,Yes
3.4,49.0,1021.2,Yes,No
0.0,54.0,,No,No
0.0,38.0,1013.0,No,Yes
4.8,33.0,998.1,Yes,No
0.0,28.0,1021.5,No,No
0.0,65.0,1015.8,No,Yes
0.0,19.0,,No,No
0.0,41.0,1033.7,No,No
0.0,46.0,1014.3,No,Yes
0.0,72.0,1018.7,No,No
0.0,60.0,,No,No
0.0,65.0,1033.1,No,No
0.0,39.0,1018.9,No,No
0.0,25.0,1029.5,No,No
0.0,14.0,1016.4,No,No
12.8,43.0,1009.1,Yes,
0.0,65.0,1025.2,No,No
0.0,50.0,,No,No
0.0,63.0,1036.0,No,No
0.0,40.0,1009.6,No,No
1.6,100.0,1025.3,Yes,No
0.2,73.0,1011.1,No,No
0.0,30.0,,No,Yes
0.0,31.0,,No,No
0.0,80.0,,No,Yes
0.0,54.0,1016.5,No,No
2.2,28.0,,Yes,No
0.0,52.0,1013.5,No,No
0.0,58.0,1012.8,No,Yes
0.0,76.0,1013.0,No,No
6.4,73.0,1009.6,Yes,Yes
0.0,77.0,1014.4,No,No
0.0,41.0,1021.3,No,No
0.0,40.0,1028.7,No,No
0.0,38.0,1018.9,No,No
0.8,46.0,1024.1,No,No
0.0,70.0,1014.9,No,No
0.0,38.0,1009.5,No,No
0.0,63.0,1027.5,No,No
0.0,88.0,1017.6,No,Yes
0.0,17.0,1018.6,No,No
0.0,53.0,1017.7,No,No
0.0,15.0,1016.4,No,No
0.0,43.0,1006.9,No,No
0.0,58.0,1021.9,No,No
0.0,48.0,1024.6,No,No
0.2,74.0,1016.6,No,Yes
0.0,57.0,1019.0,No,No
0.0,57.0,1033.8,No,No
0.0,9.0,1011.1,No,No
0.0,54.0,988.9,No,No
0.0,47.0,1019.4,No,No
0.0,55.0,1012.4,No,No
0.0,15.0,1029.7,No,No
1.4,71.0,1014.3,Yes,Yes
4.2,90.0,1013.2,Yes,Yes
18.6,55.0,1019.7,Yes,No
0.0,35.0,1013.4,No,No
0.0,21.0,1018.2,No,No
0.0,,,No,No
0.0,52.0,1005.4,No,No
0.0,39.0,1021.3,No,No
0.0,39.0,1024.1,No,No
19.6,86.0,1006.8,Yes,Yes
2.2,64.0,997.0,Yes,Yes
1.8,61.0,1023.2,Yes,No
0.0,26.0,1015.0,No,No
5.2,67.0,1015.0,Yes,No
8.0,58.0,1015.7,Yes,No
0.0,15.0,1013.7,No,No
0.0,36.0,1024.5,No,No
8.4,66.0,1010.4,Yes,Yes
0.0,48.0,1019.7,No,Yes
3.0,59.0,1011.2,Yes,No
,22.0,,,
0.0,77.0,1019.1,No,No
0.0,24.0,1005.7,No,Yes
0.0,31.0,1015.3,No,No
0.2,49.0,1008.8,No,Yes
0.0,65.0,1025.5,No,No
27.8,85.0,1009.6,Yes,Yes
7.8,44.0,1011.4,Yes,No
0.4,62.0,1022.6,No,No
3.6,72.0,1014.3,Yes,Yes
0.0,48.0,1016.5,No,No
0.0,59.0,1007.9,No,Yes
29.0,52.0,1007.2,Yes,
0.0,17.0,1022.7,No,No
0.0,52.0,1024.1,No,No
24.0,61.0,,Yes,No
0.2,51.0,1014.9,No,No
0.6,42.0,1009.5,No,No
2.6,52.0,1017.8,Yes,No
0.0,15.0,1012.8,No,No
0.0,84.0,1010.9,No,Yes
0.0,42.0,1021.3,No,No
0.0,78.0,,No,Yes
0.0,60.0,,No,No
5.8,66.0,1010.9,Yes,No
0.0,39.0,1035.5,No,No
0.0,20.0,1023.5,No,No
11.8,71.0,1015.4,Yes,Yes
0.0,29.0,1018.7,No,No
0.0,67.0,1009.4,No,No
2.2,61.0,1014.0,Yes,Yes
0.0,27.0,1014.4,No,No
88.6,91.0,1004.5,Yes,Yes
0.0,56.0,1020.2,No,No
0.0,45.0,1009.0,No,No
0.0,69.0,1013.4,No,No
4.2,62.0,1015.8,Yes,No
1.6,90.0,,Yes,No
4.0,56.0,1022.0,Yes,No
0.0,39.0,1009.8,No,No
0.0,50.0,1027.1,No,Yes
0.0,36.0,1024.2,No,Yes
6.8,90.0,1011.0,Yes,Yes
0.4,,,No,No
0.8,42.0,1023.2,No,No
0.0,43.0,1027.8,No,No
0.0,75.0,1018.7,No,No
0.0,48.0,1026.0,No,No
0.0,58.0,1027.6,No,No
0.0,58.0,1027.1,No,No
7.2,62.0,1008.5,Yes,No
5.4,83.0,1014.1,Yes,Yes
0.0,78.0,1012.7,No,Yes
0.0,18.0,1011.5,No,No
1.8,67.0,,Yes,No
0.0,55.0,1013.4,No,No
0.0,40.0,1026.4,No,No
0.0,39.0,1027.9,No,No
0.0,53.0,1016.6,No,Yes
0.0,29.0,1006.9,No,No
0.0,52.0,1010.7,No,No
35.6,100.0,1006.8,Yes,Yes
0.0,8.0,1020.0,No,No
0.0,50.0,1021.1,No,No
25.6,55.0,1020.4,Yes,No
0.0,61.0,,No,No
0.6,50.0,1022.0,No,No
0.0,65.0,1025.0,No,No
0.0,52.0,1020.3,No,No
0.0,11.0,1014.0,No,No
0.0,29.0,,No,No
0.0,11.0,1014.8,No,No
0.0,36.0,1005.3,No,Yes
0.0,58.0,1005.5,No,No
0.0,68.0,1022.6,No,No
0.0,63.0,1016.8,No,No
0.0,22.0,1011.4,No,No
0.0,34.0,,No,No
0.0,29.0,1018.7,No,No
57.4,67.0,1020.4,Yes,Yes
0.0,46.0,1010.5,No,Yes
0.2,45.0,1023.1,No,No
0.0,43.0,1003.3,No,No
0.0,30.0,998.5,No,Yes
3.8,53.0,1021.0,Yes,No
0.0,84.0,1012.2,No,No
0.0,9.0,1019.5,No,No
0.6,80.0,1019.5,No,Yes
0.0,28.0,1004.8,No,No
0.0,59.0,,No,No
0.0,80.0,,No,Yes
0.0,47.0,1008.2,No,Yes
0.0,52.0,1017.5,No,No
0.0,21.0,1017.4,No,No
5.8,47.0,1008.9,Yes,No
0.0,52.0,1019.0,No,No
10.4,76.0,1006.4,Yes,Yes
0.0,29.0,1021.0,No,No
0.0,50.0,1019.1,No,No
7.4,100.0,1012.5,Yes,Yes
0.6,68.0,1032.7,No,No
2.0,75.0,1009.4,Yes,No
0.0,48.0,1023.4,No,No
9.0,62.0,1007.7,Yes,No
0.0,71.0,1028.5,No,No
0.0,21.0,1011.0,No,Yes
15.8,78.0,997.1,Yes,Yes
3.0,54.0,,Yes,No
0.0,56.0,1021.7,No,No
0.0,70.0,1017.5,No,No
3.2,71.0,1015.4,Yes,Yes
0.0,32.0,1013.8,No,No
0.0,28.0,1021.0,No,No
4.2,71.0,1027.6,Yes,No
0.0,56.0,1021.4,No,No
0.0,69.0,1020.3,No,Yes
0.0,49.0,1010.6,No,No
0.0,78.0,1011.9,No,No
0.0,62.0,1023.2,No,No
0.0,64.0,1026.6,No,No
3.2,74.0,1022.8,Yes,No
0.0,42.0,,No,No
,42.0,1012.1,,No
20.6,,1008.6,Yes,No
0.0,66.0,1017.5,No,No
4.6,68.0,1001.7,Yes,Yes
0.6,63.0,1010.8,No,No
0.0,53.0,1022.9,No,No
3.6,75.0,1011.5,Yes,No
0.0,86.0,1013.4,No,Yes
0.0,62.0,1024.3,No,No
0.0,25.0,,No,No
0.0,63.0,1021.5,No,No
0.0,25.0,1013.6,No,No
0.2,78.0,1017.6,No,No
0.0,58.0,1010.5,No,No
0.0,55.0,1026.5,No,No
0.4,80.0,1026.1,No,Yes
0.0,96.0,1017.9,No,Yes
0.0,83.0,1013.4,No,Yes
0.0,27.0,1010.8,No,No
0.0,25.0,1028.2,No,No
4.2,48.0,1025.8,Yes,No
2.2,38.0,1013.7,Yes,No
0.0,17.0,1010.7,No,No
14.4,85.0,1021.5,Yes,Yes
0.0,58.0,1034.8,No,No
0.0,62.0,1015.9,No,Yes
,,,,
0.0,10.0,1023.9,No,No
0.0,58.0,1025.3,No,No
0.0,26.0,1019.7,No,No
1.2,50.0,1020.4,Yes,No
0.0,35.0,1012.7,No,No
0.0,65.0,1016.0,No,Yes
0.0,43.0,1020.0,No,No
0.0,58.0,1019.7,No,Yes
